,loss,epoch,time,accuracy,f1_score,split
0,0.24849997773970178,0,2.007361650466919,0.11559778185463712,0.11429447144405717,train
1,0.07147468858163014,1,1.92525315284729,0.14141742216427397,0.15127451575291184,train
2,0.05528796395045071,2,1.9034481048583984,0.28186185926131074,0.2899237631868936,train
3,0.04407365258638842,3,1.8985600471496582,0.4082867531678671,0.4138313484354823,train
4,0.03699609377593277,4,1.9133481979370117,0.49282812427279615,0.5059718229640318,train
5,0.03221970453332253,5,1.8828117847442627,0.5552598925006145,0.5744888271313322,train
6,0.029282577539495022,6,1.9670531749725342,0.606050681619818,0.6290691103913518,train
7,0.027579419454877904,7,1.9134602546691895,0.6357297805012766,0.6582227903916786,train
8,0.026023522694011755,8,1.9209589958190918,0.6675077543035998,0.6896197907202336,train
9,0.02489684644136111,9,1.9354305267333984,0.6839771980169422,0.7038395040942216,train
10,0.024077880713910475,10,1.902038812637329,0.6965035458089007,0.7160149205790022,train
11,0.023258111446009682,11,1.8990106582641602,0.7002491550456419,0.7200343489375364,train
12,0.022673089409370087,12,1.8579673767089844,0.712745825291223,0.731543556500676,train
13,0.021914875756414577,13,1.920179843902588,0.7231570424550215,0.7410524949125928,train
14,0.02126617219239677,14,1.8998849391937256,0.7259271356673882,0.7451332743727265,train
15,0.020993547743199083,15,1.9440574645996094,0.7339620773504426,0.7507050676878058,train
16,0.02048178956841791,16,1.8872814178466797,0.7408612974683896,0.7573966967760838,train
17,0.02018230017126116,17,1.9496283531188965,0.7415172841934516,0.7580487546182167,train
18,0.019684804241747886,18,1.9153428077697754,0.7474259203278666,0.7642465559659624,train
19,0.01945862890346345,19,1.9035391807556152,0.7512266011335855,0.7686771176127475,train
20,0.018879747272793686,20,1.896054983139038,0.7576287424102731,0.7732135144344495,train
21,0.018672554313517036,21,1.945204496383667,0.761767393160518,0.7758178122358604,train
22,0.018197057557616865,22,1.9228541851043701,0.7669686406239833,0.7819410426741581,train
23,0.018290740210809033,23,1.8817076683044434,0.7671003776829444,0.7828912589707516,train
24,0.01781616088719975,24,1.9304187297821045,0.7690079653453176,0.7844903773218733,train
25,0.017627736767817603,25,1.957794189453125,0.7755981260117203,0.7901420358373256,train
26,0.017532711675717308,26,1.9003963470458984,0.7761145067106346,0.7908525726246671,train
27,0.017170404979284504,27,1.9243535995483398,0.7802651024896626,0.7942665709449924,train
28,0.01709197814404489,28,1.900862216949463,0.7790958627481396,0.7939005882430457,train
29,0.016952012581771966,29,1.9473342895507812,0.7812911200088901,0.7955150799762144,train
30,0.016645162569991143,30,1.8981730937957764,0.7836084394357199,0.7981439784067367,train
31,0.01630942573758152,31,1.8868939876556396,0.7912561420970734,0.8049657650308891,train
32,0.01626735113684198,32,1.88425612449646,0.7877245427264168,0.8008373349837127,train
33,0.016127243933982825,33,1.9045326709747314,0.7906754342733049,0.8030534015972685,train
34,0.016005041857370957,34,1.9265360832214355,0.7972590718291072,0.8094561732711444,train
35,0.01579393220191359,35,1.9532902240753174,0.791864704298267,0.8056119024617797,train
36,0.01564002857630508,36,1.8925294876098633,0.7963541300801862,0.8101004301008168,train
37,0.015442182269617745,37,1.873887062072754,0.8025525145758801,0.8171456366573759,train
38,0.015387305199616251,38,1.9260704517364502,0.7991410541371495,0.8127967280787596,train
39,0.015256734261531086,39,1.9137189388275146,0.8029576697490753,0.8166779909698729,train
40,0.01506696838104847,40,1.866084098815918,0.8065994987455207,0.8184716197787222,train
41,0.015087381373361127,41,1.8788321018218994,0.8047075617829325,0.817654849320718,train
42,0.014959713203857965,42,1.8986945152282715,0.8084663068515021,0.8212660677340687,train
43,0.01486198472470079,43,1.9141178131103516,0.8103768672106749,0.8219387619533408,train
44,0.01467205030983632,44,1.863619327545166,0.8109732354420465,0.8229977848318009,train
45,0.014529752553544582,45,1.9282989501953125,0.812460995752339,0.8235074777266431,train
46,0.014477561307532166,46,1.918513536453247,0.8147009297492563,0.8269646289951438,train
47,0.014286475593398127,47,1.9164111614227295,0.8126859932391138,0.8250339658493876,train
48,0.014289473784357683,48,1.9068958759307861,0.8167363470399027,0.830265555675046,train
49,0.014278327777837498,49,1.9067168235778809,0.8164428492884973,0.8276333071647852,train
50,0.01396218924475558,50,1.9312167167663574,0.821430882044425,0.8333094202847579,train
51,0.013813206388197143,51,1.8937480449676514,0.8222890080786511,0.8332814616331479,train
52,0.013886124874170284,52,1.9307918548583984,0.8197553537972696,0.8307318075099676,train
53,0.013796445492502293,53,1.9445557594299316,0.8215955808113811,0.8329810350793913,train
54,0.013617418088010409,54,1.9368324279785156,0.8186975589917298,0.8299802612335101,train
55,0.013678235558746277,55,1.9097108840942383,0.8217851391957398,0.833782924063385,train
56,0.013519726419961398,56,1.9353740215301514,0.8226164374373225,0.8350228660470532,train
57,0.013420851877837491,57,1.9289627075195312,0.8221493691952734,0.8335925078609266,train
58,0.013307573105121595,58,1.881608247756958,0.8312650204791023,0.8416684341865139,train
59,0.01328704586138011,59,1.897261142730713,0.823833501420423,0.8364330678159936,train
60,0.013337718702615122,60,1.9368059635162354,0.8273832906623093,0.8383950607380183,train
61,0.013166978060011169,61,1.945990800857544,0.8304594631618682,0.8412321370120472,train
62,0.013022815580066115,62,1.9029669761657715,0.8346909621310397,0.8439539911263625,train
63,0.013054238201133855,63,1.9311389923095703,0.8315387483609836,0.8426424514731405,train
64,0.01270742364151399,64,1.9285829067230225,0.8351818509145316,0.845376178724076,train
65,0.013000016104947597,65,1.943993330001831,0.8300483093717919,0.841468010106228,train
66,0.012761901252625132,66,1.8855979442596436,0.8386982396957815,0.8480330040351677,train
67,0.013088482104831614,67,1.950303316116333,0.8316865871598889,0.8413730967017675,train
