,loss,epoch,time,accuracy,f1_score,split
0,0.26933404525788607,0,1.9918065071105957,0.11460305628173716,0.1121680588511313,train
1,0.06632392675295506,1,1.9198622703552246,0.15581568233787607,0.15897684664824013,train
2,0.05247082917236114,2,1.9069466590881348,0.29742042744078234,0.28625210512064586,train
3,0.039639130977230624,3,1.9253835678100586,0.4399996906994144,0.4406280349218764,train
4,0.031831906675647496,4,1.9231691360473633,0.5381034435470989,0.5427053153922183,train
5,0.02676771743464918,5,1.941401720046997,0.5865876853194486,0.5938164384734386,train
6,0.022999027881830728,6,1.9466309547424316,0.6511461360715245,0.6637289737921912,train
7,0.02015718825984585,7,1.9481630325317383,0.7238139087898584,0.7422045823653358,train
8,0.018320974286068614,8,1.8866825103759766,0.7622568547589904,0.7790025510657621,train
9,0.01698904771120171,9,1.929884910583496,0.7825408195037233,0.797309938079947,train
10,0.01599685454758092,10,1.9163358211517334,0.791786848141012,0.8042805178561895,train
11,0.015015204132116634,11,1.907397747039795,0.8068872381994556,0.8178821397533721,train
12,0.014236005757148283,12,1.8821492195129395,0.8185816762930711,0.8266999577607,train
13,0.013574160776018316,13,1.931912899017334,0.8283168089688503,0.8364700146851073,train
14,0.01308531416813442,14,1.9316108226776123,0.838983630129308,0.8456227839128846,train
15,0.012599166935089135,15,1.914402723312378,0.8395117207648813,0.847453462778843,train
16,0.01213431189574963,16,1.9426019191741943,0.8466125770147406,0.855298451790777,train
17,0.0117884309281402,17,1.959820032119751,0.8524245103833887,0.8578769279503876,train
18,0.011356953939355078,18,1.8908071517944336,0.8561370389065058,0.8616862682655352,train
19,0.01102242816731775,19,1.9384667873382568,0.8615462507093686,0.8675955352044594,train
20,0.010661690972176866,20,1.9062416553497314,0.8640976541406201,0.8689872323787837,train
21,0.010328136857043197,21,1.9258310794830322,0.8681492263743981,0.8720403745397077,train
22,0.01007793924733063,22,1.906022548675537,0.8692190367431467,0.8738954809912245,train
23,0.009806044222330907,23,1.9193332195281982,0.8723967325171469,0.8780871529242444,train
24,0.009617401097619011,24,1.9149768352508545,0.8758907992910415,0.8807268377588658,train
25,0.00939715245859549,25,1.8929131031036377,0.8812825876650886,0.8836168897993744,train
26,0.009101449772354919,26,1.9293780326843262,0.887497075054803,0.8907384078160505,train
27,0.00898569479509382,27,1.9471442699432373,0.8862259590272752,0.8899326378772362,train
28,0.008761430431023698,28,1.8964323997497559,0.8879229446750024,0.8913401188774369,train
29,0.008551003932231583,29,1.9541103839874268,0.8894312312499809,0.8935280302390965,train
30,0.008487299478194911,30,1.9517748355865479,0.8904483410654959,0.8938845309146716,train
31,0.00833184056934436,31,1.9265105724334717,0.8925589688275017,0.8942179005075425,train
32,0.008148050979723844,32,1.864579439163208,0.8927028834955567,0.8952147108004143,train
33,0.007894841361693309,33,1.9405181407928467,0.8976383979065271,0.9022788079561568,train
34,0.007860956012413482,34,1.9543507099151611,0.8998698379021299,0.9013858615401665,train
35,0.007682343052964284,35,1.9205152988433838,0.9023158501383927,0.9057239025220241,train
36,0.007458092885331626,36,2.022946357727051,0.9012946956250011,0.9050653656957361,train
37,0.007508936996841145,37,1.9633872509002686,0.9019623344471351,0.9041702998526275,train
38,0.007414494390262117,38,1.9571731090545654,0.9007328774500002,0.9035075958606051,train
39,0.007274300024148866,39,1.916203260421753,0.9094347388977885,0.9107513676200206,train
40,0.007095902664152002,40,1.9795491695404053,0.9056982062672156,0.9077428249400407,train
41,0.006981407671266263,41,1.9199507236480713,0.9090430113340565,0.9114157910499051,train
42,0.006841981854578289,42,1.9104185104370117,0.9106828177979975,0.9123106476657754,train
43,0.006774764798384304,43,1.933748483657837,0.9144516486784864,0.9145609908875137,train
44,0.006625645270503226,44,1.9428765773773193,0.91381816521864,0.9152075626584012,train
45,0.006655351023862228,45,1.9944345951080322,0.9159415620877693,0.9174088351004216,train
46,0.006553937633816738,46,1.8952209949493408,0.9199049289514373,0.9216548480042565,train
