,loss,epoch,time,accuracy,f1_score,split
0,0.2789341206312315,0,1.916700839996338,0.11473925679005631,0.11108831483099062,train
1,0.07108174365412673,1,1.9345991611480713,0.13432430565900302,0.1391940926263164,train
2,0.05610810025066884,2,1.9096460342407227,0.2655135866313969,0.26992452131045436,train
3,0.0430904124059411,3,1.8992424011230469,0.39942513993497863,0.3997158962800454,train
4,0.03502294125676087,4,1.869535207748413,0.5011184148337684,0.5112055608650546,train
5,0.029455577948285534,5,1.921870231628418,0.5722738763737516,0.5857755919252279,train
6,0.025924320538487956,6,2.018474817276001,0.6230600315373145,0.6379787441945565,train
7,0.023294635221005708,7,2.036255359649658,0.6816548624994543,0.7014296052124614,train
8,0.021421631348397845,8,1.9246454238891602,0.7135870202798779,0.7325494874582746,train
9,0.02012150652986656,9,1.9227478504180908,0.7322210433271317,0.7494205836554595,train
10,0.018907309498145734,10,1.9811601638793945,0.7516346488292234,0.7660064947089193,train
11,0.01822852348730579,11,1.9791302680969238,0.7616829426793683,0.7750347727795125,train
12,0.017430134894059025,12,2.0054855346679688,0.7686932103237422,0.7827551830602398,train
13,0.016823803616691897,13,1.834108829498291,0.7844953732501402,0.795871544943312,train
14,0.016293022903064287,14,1.8609397411346436,0.7890940300424442,0.8007309047127639,train
15,0.015820817192401186,15,1.9274661540985107,0.7997948520547437,0.8103801570069002,train
16,0.015513366684402447,16,1.974125862121582,0.798155325691901,0.8073383624026879,train
17,0.015095220102794927,17,2.0730364322662354,0.8013946682825719,0.8097775816102777,train
18,0.014715622212092874,18,1.982630729675293,0.8126863321302149,0.8217931119619035,train
19,0.014369847274179611,19,1.9622325897216797,0.8146273345773475,0.8252909320633612,train
20,0.013909959487812191,20,1.9289155006408691,0.8220746423497558,0.8299684016742576,train
21,0.013674097823017279,21,2.0127718448638916,0.8185979664189941,0.8268907844069878,train
22,0.013441690675498481,22,2.0645198822021484,0.8245064818506089,0.8322210087863079,train
23,0.013364396271760446,23,1.9683704376220703,0.8226332915671051,0.8311640229203435,train
