,loss,epoch,time,accuracy,f1_score,split
0,0.2608791634796828,0,2.2468271255493164,0.11483449144352541,0.11328311188778668,train
1,0.06914688244563844,1,2.1986372470855713,0.1677239841372114,0.14908717796715626,train
2,0.059509036150296346,2,2.1724295616149902,0.28660306741816577,0.2633488337447812,train
3,0.04921977202024031,3,2.2344958782196045,0.38445851804183667,0.3789019225873817,train
4,0.04120822182107624,4,2.3531787395477295,0.4759071084388568,0.5016231372579084,train
5,0.03594059205204588,5,2.1819186210632324,0.5404035857027918,0.5682918275950438,train
6,0.0327948360005924,6,2.207990884780884,0.5726818861206463,0.6012696645525973,train
7,0.030102878032519497,7,2.180314302444458,0.6160786694301831,0.6501932267719086,train
8,0.02837439142125139,8,2.231031656265259,0.655408508413745,0.6905774790496653,train
9,0.026794324066820883,9,2.155705213546753,0.6799182992997094,0.7121404674167242,train
10,0.025540266446938954,10,2.039884090423584,0.6990378474591805,0.7304390243897405,train
11,0.024558306684407803,11,2.009129524230957,0.7142706702130259,0.7430264635482519,train
12,0.023588524093949036,12,2.098618507385254,0.7306618080866907,0.7589658083296582,train
13,0.022814025275052816,13,2.0661461353302,0.7423457229055956,0.7687838412906152,train
14,0.022125145607120898,14,2.045973300933838,0.7525941944068005,0.778482133679618,train
15,0.021455190857291084,15,2.0208191871643066,0.7583880611867188,0.785093549851133,train
16,0.02072103305110933,16,2.044612407684326,0.7665300689688576,0.792906337691331,train
17,0.020361236389938548,17,2.0445430278778076,0.7714007118025239,0.7963180142817573,train
18,0.019855845070407982,18,1.994886875152588,0.7742176459156027,0.7989984877017201,train
19,0.019392799539385462,19,2.0125792026519775,0.7824175224760399,0.80577687712085,train
20,0.01897664252320699,20,2.0723323822021484,0.7859926208819779,0.8106498837742556,train
21,0.018592440930528222,21,2.042123794555664,0.795318365504367,0.8183223113655229,train
22,0.018239640289225992,22,2.0602781772613525,0.7991691739521157,0.8224754037509475,train
23,0.017840343000312127,23,2.021029472351074,0.8029873064275754,0.8241795905630246,train
24,0.017463968358170198,24,2.051753520965576,0.8023483279354209,0.8253434263763776,train
25,0.017100486802552446,25,2.0712497234344482,0.8142852385386248,0.8372013818701742,train
26,0.016806411562203208,26,2.0622200965881348,0.8136477189346435,0.8357375136540528,train
27,0.016553327618357736,27,2.0597617626190186,0.8181541725008797,0.8374554460575477,train
28,0.01619086488190368,28,2.0790164470672607,0.8203117129199868,0.8412990947519186,train
29,0.015904492497070776,29,2.0334489345550537,0.8273435579888642,0.8458896052592979,train
30,0.01565160869847737,30,2.063197374343872,0.8255202331684174,0.8438161274838285,train
31,0.015404296537186602,31,2.305049419403076,0.826725089468554,0.8474911616983609,train
32,0.015243970215159356,32,2.083822250366211,0.8314736469188421,0.8511656662597743,train
33,0.015011905768360086,33,2.071125030517578,0.8343301082797908,0.8531689357377402,train
34,0.014804724372651826,34,2.068763494491577,0.8354045022321454,0.8550845626274926,train
35,0.014473074139679245,35,2.3333609104156494,0.8394387011375949,0.8590627888340613,train
36,0.014419414922976888,36,2.325012683868408,0.8419760803698407,0.8617656467172714,train
37,0.014271825878161741,37,2.0927019119262695,0.8438609800469088,0.8634130817611017,train
38,0.01398801380144708,38,2.0418503284454346,0.8443410334120036,0.8633007632572721,train
39,0.013937023361181683,39,2.0642569065093994,0.8442140939838523,0.8635479092326414,train
40,0.013826134010029273,40,2.004610061645508,0.8449317538656786,0.8628815025566379,train
41,0.013485923165493647,41,2.028294086456299,0.8459238443939452,0.8642865271394508,train
42,0.013218031567680503,42,2.032102108001709,0.8504577751583282,0.8690918317416806,train
43,0.013331232046186584,43,2.017714262008667,0.8507468917646821,0.8679633131059807,train
44,0.013242111791663534,44,1.9855642318725586,0.8540592914561748,0.8708224589840969,train
45,0.01417229987218433,45,2.1351473331451416,0.8479175327307542,0.8659968767187861,train
46,0.013651371718191273,46,2.036540985107422,0.8530441070471918,0.8704775874598423,train
47,0.013217827053804265,47,2.0398101806640625,0.8571542405050273,0.8750996778386058,train
48,0.013140678909078987,48,2.0649938583374023,0.8510204162575933,0.8688893614162888,train
49,0.012918438902442982,49,2.054614305496216,0.8586452945489819,0.8758821081463459,train
50,0.012548059590504524,50,2.1101901531219482,0.8603956829714069,0.8769945678786971,train
51,0.012586082696727985,51,2.089472770690918,0.8592242229229226,0.8760164137038663,train
52,0.012116644282216432,52,2.116939067840576,0.8665876995458147,0.8821077650934798,train
53,0.011942212670354134,53,2.0702624320983887,0.8666169462823108,0.8820345859321211,train
54,0.011712449167882662,54,2.008333683013916,0.86993767283772,0.8862990933833198,train
55,0.011707856013293215,55,2.0395243167877197,0.8695609638794136,0.886699027379716,train
56,0.011565576974675909,56,2.002941608428955,0.8675794530838117,0.8834736424589483,train
57,0.011578110331491247,57,2.089432716369629,0.8763626750074921,0.89190636178084,train
58,0.011266651120490833,58,2.129751443862915,0.8754875275703118,0.8909395660246152,train
59,0.0111467857163077,59,2.1929848194122314,0.8759740329005995,0.891354605521591,train
