,loss,epoch,time,accuracy,f1_score,split
37,0.005466523965431382,37,2.021409273147583,0.9283697078331185,0.9298640162363683,train
38,0.005275254226517747,38,2.089365005493164,0.9344615871107931,0.9346196413854804,train
39,0.005211163729329536,39,2.003533363342285,0.9339770642119822,0.9341466134935957,train
40,0.005068662442592586,40,2.0492656230926514,0.9357432632076985,0.9357394433510331,train
41,0.0049067548174381356,41,2.0570905208587646,0.9350466157961,0.9358286535821363,train
42,0.004827910016056422,42,2.140807628631592,0.9348387782014312,0.9363131258373651,train
43,0.004808507451590295,43,2.0727968215942383,0.940196456154278,0.940307158408241,train
44,0.004699505329108744,44,2.2010066509246826,0.9412858943732832,0.941039390335865,train
45,0.004508918035241875,45,2.0792152881622314,0.9456965810617173,0.945504959460543,train
46,0.004538151264776198,46,2.0067851543426514,0.9384018515400029,0.9382052451440034,train
47,0.004440977083649571,47,1.948953628540039,0.9448555722866623,0.9447854924310585,train
48,0.004359122442218405,48,1.971714973449707,0.9446200365900722,0.9443949348291123,train
49,0.004271081241578551,49,2.0674352645874023,0.9472958137342762,0.9469599494358402,train
50,0.004106338884377034,50,2.0267205238342285,0.94519076817128,0.9454033964044141,train
51,0.004078623366299253,51,2.180288076400757,0.9474869661016182,0.9472926337789566,train
52,0.004110738004590671,52,2.1261870861053467,0.9477439663947851,0.9473103128696085,train
53,0.004107538264633023,53,1.9924747943878174,0.9464249648917509,0.9454591735891981,train
54,0.00391556823664347,54,2.078599691390991,0.9487571383663082,0.9488215738385576,train
55,0.003841236001410965,55,1.9559082984924316,0.9528096274797357,0.9510454163464436,train
56,0.0038255322853194503,56,1.9106435775756836,0.9528315462392664,0.952162189337007,train
57,0.003863162902920509,57,2.0448203086853027,0.9511640392294777,0.9510827598104716,train
58,0.0037601904299588563,58,1.975301742553711,0.952657003609086,0.9527765151308446,train
59,0.003646095050764026,59,2.124570369720459,0.9522655208452959,0.9521447018230151,train
60,0.003593530004898697,60,2.003798246383667,0.951575027239893,0.9508950167201917,train
61,0.0036649679565422476,61,1.9441914558410645,0.9537455888978441,0.9529983141970797,train
62,0.003497300290405551,62,1.9259748458862305,0.9552624718474907,0.9548259574351387,train
63,0.0037098061302644975,63,1.8884263038635254,0.9501529741938946,0.950341548897954,train
64,0.0034445555826833636,64,1.941734790802002,0.957047420645086,0.9566850974510905,train
65,0.0033367010707100364,65,1.9357142448425293,0.9563316979821016,0.9556188006335891,train
66,0.003335232933352602,66,1.9060258865356445,0.9594144150445021,0.9577248520079941,train
67,0.0033959869140491807,67,1.9367742538452148,0.9553999872305399,0.9562346341941242,train
68,0.0032852533052501465,68,1.973048448562622,0.9591684155420724,0.9588460461968441,train
69,0.0031697581250884556,69,1.923168420791626,0.9572253866727911,0.9569493328520269,train
70,0.0033442529227588843,70,1.9349162578582764,0.9572722270982955,0.956410459749791,train
71,0.0032003448590856884,71,2.056715965270996,0.9609380084724253,0.9592712479463199,train
72,0.003105035927669084,72,2.037630081176758,0.957924718194236,0.957317384744831,train
73,0.0031525431791424394,73,2.0539276599884033,0.9572829557985814,0.9565644573785178,train
74,0.002974038343141513,74,1.9493827819824219,0.9591876431315255,0.9587669502901325,train
75,0.003190757239011757,75,2.0417795181274414,0.956505276211845,0.9565084330856393,train
76,0.0030431154641881795,76,2.1330199241638184,0.9596168339116699,0.9582162815780466,train
77,0.0030500901765391606,77,2.1736199855804443,0.9618733821262803,0.9613627847071933,train
78,0.002949157373471597,78,2.061526298522949,0.9619557372801396,0.9614350215992243,train
79,0.0029892561982962852,79,2.0579044818878174,0.9614398950596333,0.9608282165809753,train
80,0.002934474277666479,80,2.0411932468414307,0.96398711543963,0.9637014295625795,train
81,0.0030087873056305016,81,2.067380428314209,0.9637928721845014,0.9635028894778537,train
82,0.002866662292704644,82,2.1425793170928955,0.9620633692839151,0.9621013295677637,train
83,0.002796255335039915,83,2.126657485961914,0.9622663104724233,0.9625910083362345,train
84,0.002788605539983134,84,2.0969510078430176,0.9627252476361998,0.96295807288285,train
85,0.002774086080531055,85,2.0453531742095947,0.9652931743167799,0.9649425541349859,train
86,0.0029013028564191462,86,2.031332015991211,0.9609529142499241,0.9593211405641126,train
87,0.0027901428866140216,87,2.0191962718963623,0.9655508202137871,0.9651208708661021,train
88,0.002720005119691183,88,2.0838894844055176,0.9663001702152243,0.9652165536999974,train
89,0.002746375045802228,89,2.0522544384002686,0.9657046406578638,0.9651711716195717,train
90,0.0026252941643593276,90,2.0319786071777344,0.9644521340422315,0.9633715827535659,train
91,0.0026703942814393176,91,2.0844004154205322,0.9618362010475715,0.961133051027198,train
92,0.002604168186872213,92,2.106698513031006,0.9677114418807496,0.9676273352464402,train
93,0.002508839893651753,93,2.100369691848755,0.9676893967159245,0.9672451882807703,train
94,0.0026338322743522068,94,2.2474772930145264,0.9679436589970947,0.9669408663801832,train
95,0.0025680755161105366,95,2.157010555267334,0.9661161930794596,0.9665854556956975,train
96,0.002593375737396979,96,2.1565732955932617,0.9668146693625048,0.9657989631752761,train
97,0.00247672637877482,97,2.2169346809387207,0.9691039076698669,0.9681171250777798,train
98,0.002479969735579127,98,2.162926435470581,0.9677338215919182,0.9676331967319063,train
99,0.0025327596536987083,99,2.199317216873169,0.9650680558556576,0.9646227134387423,train
0,0.08619819807947851,0,0.2674999237060547,0.11414565898331941,0.11279668030785579,val
1,0.06544380580239437,1,0.28479766845703125,0.24286470343084895,0.2586028001764241,val
2,0.04806268523794179,2,0.2747352123260498,0.422868159179594,0.4506257211460787,val
3,0.036916822815934815,3,0.2777400016784668,0.5158853580554327,0.5466805395542407,val
4,0.030068503902750274,4,0.2667205333709717,0.594619073119818,0.6253728103988311,val
5,0.02746240128123877,5,0.26640820503234863,0.6558032520845825,0.7009974104516646,val
6,0.025446985619982668,6,0.2672276496887207,0.7044167717297872,0.7550831735134125,val
7,0.023544888632992905,7,0.2699611186981201,0.7373395982910605,0.7823759691387999,val
8,0.021315266551705552,8,0.26716160774230957,0.7643258665122238,0.7946941332489836,val
9,0.020775982493753817,9,0.26866602897644043,0.7741416897259507,0.8057240218508477,val
10,0.020863256577000607,10,0.26732563972473145,0.7774769079451468,0.8106841707930845,val
11,0.0202013780317251,11,0.2661001682281494,0.7883273076777365,0.8234933053745943,val
12,0.018817438922055504,12,0.2718350887298584,0.8018538946030187,0.8239001468116162,val
13,0.01882980107421092,13,0.26502275466918945,0.8063228066061058,0.8306875655464098,val
14,0.0185947879171912,14,0.2767980098724365,0.8049060643887987,0.8309082429783017,val
15,0.01856237467305333,15,0.2753300666809082,0.8074956372672436,0.8346808482618893,val
16,0.01833011766703909,16,0.2705390453338623,0.8192163512987249,0.8409997774105445,val
17,0.01775116135603657,17,0.2987799644470215,0.8148057326382282,0.8291196542627671,val
18,0.01852046402956487,18,0.27573561668395996,0.7990623753444821,0.825289200333988,val
19,0.017756868806649364,19,0.2807157039642334,0.8184341063686446,0.8401741823729347,val
20,0.018465508040332913,20,0.292694091796875,0.8200044602740044,0.8458255289816389,val
21,0.017791961929213035,21,0.2791261672973633,0.8277317472532684,0.8395068820785073,val
22,0.018365352076715698,22,0.27884507179260254,0.8218994128937814,0.8456713884484535,val
23,0.017810086687734605,23,0.2702510356903076,0.8269131750452752,0.8433439515384973,val
24,0.01943917950049189,24,0.28377485275268555,0.8115422626336416,0.8435845573743185,val
25,0.01774460460315002,25,0.2699704170227051,0.8311772662050584,0.8466532814736459,val
26,0.01863840384427093,26,0.2674872875213623,0.8242376259728974,0.847928009781183,val
27,0.018890522575626772,27,0.28377723693847656,0.8265751378208983,0.8475464331168755,val
28,0.018533256046437456,28,0.2724266052246094,0.8358568484876671,0.8560344576835632,val
29,0.019182306012440035,29,0.2694687843322754,0.8288545666956434,0.8496462796248642,val
30,0.017790995819001076,30,0.2664363384246826,0.8501988211098839,0.8576385063283584,val
31,0.018948012120638263,31,0.26912951469421387,0.8383441473923477,0.8520724872748057,val
32,0.018597190382470395,32,0.27579545974731445,0.8336990592526454,0.8535876922747668,val
33,0.018202243587367384,33,0.269695520401001,0.8359025185014687,0.8541172398071663,val
34,0.019257024976004865,34,0.2725369930267334,0.8292525001600677,0.8523145744613573,val
35,0.018328141229336754,35,0.2703440189361572,0.8356777470485837,0.848205684446821,val
36,0.018983225103047695,36,0.27005481719970703,0.8344733171603259,0.8478980257230646,val
37,0.018537661754617504,37,0.2860701084136963,0.8359802295179928,0.844558392085281,val
38,0.018730416040246684,38,0.27643418312072754,0.8288804713417502,0.8465835872818442,val
39,0.01917161802332118,39,0.27755165100097656,0.8421278122593375,0.857171120596867,val
40,0.018887281575349763,40,0.2806813716888428,0.8320323819038915,0.8488733055544835,val
41,0.019202813088400838,41,0.2728877067565918,0.835279145077163,0.8527822874340356,val
42,0.01984802421237178,42,0.2670097351074219,0.8329868421835058,0.8520650898709017,val
43,0.019195379846838907,43,0.308027982711792,0.8332026051540001,0.849337205582974,val
44,0.01934253278316236,44,0.29605793952941895,0.8469030728527144,0.8600594845472598,val
45,0.019890903362858238,45,0.27883148193359375,0.8394213342199138,0.8595800177723754,val
46,0.02007438543403302,46,0.2696692943572998,0.8326435866309148,0.8528950442286098,val
47,0.020570986235386456,47,0.2857694625854492,0.8316652611190197,0.8511399562452354,val
48,0.01944037039042907,48,0.29213762283325195,0.8419826054105571,0.8542643382268793,val
49,0.019586184226414737,49,0.32516050338745117,0.8435244168720993,0.8540180617687749,val
50,0.01984937429912023,50,0.268277645111084,0.8407113727401284,0.8520783302830715,val
51,0.01959897065078657,51,0.27044248580932617,0.8505781824682274,0.859557607010299,val
52,0.019585893725675037,52,0.2793614864349365,0.8445939608648712,0.8538376601303325,val
53,0.020245477817404794,53,0.2748253345489502,0.8380178592953027,0.8567716175434636,val
54,0.019715813276193598,54,0.29292893409729004,0.8356140542264078,0.8527320903890273,val
55,0.020767844633619283,55,0.26561450958251953,0.8319450774613548,0.8453862538524702,val
56,0.021222938536940253,56,0.26180100440979004,0.8314558553929422,0.8544391528064129,val
57,0.019344200765914924,57,0.26593613624572754,0.8427579093213174,0.8464174819927589,val
58,0.020401617315798707,58,0.3166525363922119,0.8333293889083114,0.8532912748701432,val
59,0.020970853116345025,59,0.28579092025756836,0.8424807331141304,0.8565172301787957,val
60,0.01975524961473603,60,0.27202773094177246,0.8484999145947251,0.8508482043649636,val
61,0.0218586500074404,61,0.27213048934936523,0.8280080609461841,0.8486942146338669,val
62,0.02055610923607852,62,0.2693297863006592,0.8346096733037163,0.8531002805513495,val
63,0.02083198145241933,63,0.27430224418640137,0.8418852482356277,0.8549800491800496,val
64,0.02079399558487257,64,0.2743384838104248,0.8431578366195455,0.8575788356509864,val
65,0.020733367163213154,65,0.2672247886657715,0.8427999101433099,0.8579704685538423,val
66,0.02088522880940753,66,0.2693305015563965,0.8389591732445885,0.8550484455099293,val
67,0.020593128144266268,67,0.28435516357421875,0.8420174139387467,0.8566146796824885,val
68,0.020719757000002646,68,0.2656979560852051,0.8409192690662309,0.8549787898858389,val
69,0.021392448869186873,69,0.2657439708709717,0.8390607769582786,0.8570799576301201,val
70,0.02108727055647429,70,0.2658989429473877,0.8453884937015235,0.8547626266292497,val
71,0.02200826442362193,71,0.2755420207977295,0.8401106327187782,0.8548887383704092,val
72,0.021776470307753804,72,0.2659482955932617,0.8412228834395316,0.8577726395691142,val
73,0.02147947906005178,73,0.2681865692138672,0.8401371304895363,0.8566996788277346,val
74,0.02082549247835927,74,0.27210211753845215,0.8496519858930626,0.857594306562461,val
75,0.02074240962061666,75,0.2960078716278076,0.8482221400036531,0.8577109131158567,val
76,0.02197459678156484,76,0.333162784576416,0.8381572207983803,0.8503579199314117,val
77,0.020812607148899605,77,0.2787444591522217,0.8508044837736616,0.8580748345337662,val
78,0.02113383839947774,78,0.28006625175476074,0.838935014663958,0.8564182216045904,val
79,0.020847891747275842,79,0.2798802852630615,0.8462537825107574,0.8567471176970238,val
80,0.021331025333162033,80,0.2925682067871094,0.8472196085780275,0.856488461003584,val
81,0.021589366753366503,81,0.286116361618042,0.8478808852971769,0.8560522438264361,val
82,0.0215071876157833,82,0.30466222763061523,0.8472174365146488,0.8591157764780755,val
83,0.02245622580213582,83,0.2783792018890381,0.8388593676043492,0.8553803849454019,val
84,0.022208990652442855,84,0.27192068099975586,0.8323323078015271,0.8510656876891267,val
85,0.02174560802842618,85,0.2756044864654541,0.8473900170887217,0.8609355144640979,val
86,0.022119903761217845,86,0.2803521156311035,0.8481491424289405,0.853350243732041,val
87,0.02168055870296324,87,0.2721827030181885,0.8526250737554887,0.8639938077505898,val
88,0.022167564671048346,88,0.2733128070831299,0.847187400448556,0.8550068309494093,val
89,0.02230517865003397,89,0.2720656394958496,0.844467342484231,0.8571166337705126,val
90,0.0234687179920501,90,0.27134251594543457,0.8404952410389396,0.8531781925874597,val
91,0.02308362345302514,91,0.2834794521331787,0.8417044241054386,0.852383004099715,val
92,0.02381750907949811,92,0.27582383155822754,0.8398108020717022,0.8551862420989018,val
93,0.023036708368225862,93,0.3072090148925781,0.8451165054358688,0.8583776419069252,val
94,0.021649073261548493,94,0.2815876007080078,0.8499391330223457,0.8533001168101442,val
95,0.02423899156707978,95,0.29235363006591797,0.8385270471666374,0.8559609657409144,val
96,0.024337427407576172,96,0.2839944362640381,0.835315301137812,0.853025415948793,val
97,0.021906513387483416,97,0.29862165451049805,0.8447970858975953,0.8507224257085838,val
98,0.022644287189833967,98,0.2945995330810547,0.8425390480780134,0.8547339445235682,val
99,0.023607309028853243,99,0.3012959957122803,0.8435819178235298,0.8567468594102299,val
